"IP Address","Port/Protocol","Domains","Operating System","OS Version","Notes"
"192.168.2.3","443/tcp","myhost.geek-guy.com,geek-guy.com,admin.geek-guy.com,autoconfig.geek-guy.com,autodiscover.geek-guy.com,webmail.geek-guy.com,www.geek-guy.com","","",""
