"IP Address","Port/Protocol","Domains","Operating System","OS Version","Notes"
"8.8.8.8","443/tcp","dns.google,dns.google.com,*.dns.google.com,8888.google,dns64.dns.google,ddress:8.8.8.8,ddress:8.8.4.4,ddress:2001:4860:4860:0:0:0:0:8888,ddress:2001:4860:4860:0:0:0:0:8844,ddress:2001:4860:4860:0:0:0:0:6464,ddress:2001:4860:4860:0:0:0:0:64,000180.top,007515.com,00mmp.com,00zfzf.com,012manx.com,016manx.com,019manx.com,01mmp.com,01zfzf.com,020757.xyz,020manx.com,023manx.com,024manx.com,026manx.com,026z6.com,027manx.com,02mmp.com,02zfzf.com,03080810.xyz,030manx.com,0310.fun,031manx.com,034manx.com,035manx.com,036manx.com,038manx.com,039manx.com,03mmp.com,03v8u.com,03zfzf.com,040manx.com,041manx.com,042manx.com,04mmp.com,04zfzf.com,054wg.com,0558.ml,0593.space,05mmp.com,05zfzf.com,06mmp.com,06zfzf.com,0705.top,07cgame.com,07mmp.com,07zfzf.com,0800080.xyz,08mmp.com,08zfzf.com,09mmp.com,09wv0.com,09zfzf.com,0ad1u.com,0bfll.com,0ekjs.com,0f8.costamiami.net,0fcwcp.com,0fhjz.com,0fiy9.com,0jpdx.com,0lzh.com,0m8.top,0p5.com.digitalcoinexchanges.com,0pc6g.com,0rqw0.com,0u5qs.com,0x4f.com,0x57696c6c.com,0xb055.com,0xbadc0.de,1-189tais.com,1.cloudflareanode.cloud,10000.org,1001600.com,100asking.com,100minutenspel.nl,100x35.xprotect.games,101.lonsunsoft.cn,102.dog,102.lonsunsoft.cn,1024.me,104.149.74.41.cn,104.216.51.41.cn,104.216.75.41.cn,104.217.13.41.cn,104.217.27.41.cn,105.1fmradio.org.amutt.com,107.149.124.41.cn,107.149.138.41.cn,107.163.103.41.cn,107.163.107.41.cn,107.163.115.41.cn,107.163.125.41.cn,107.163.130.41.cn,107.163.131.41.cn,107.163.135.41.cn,107.163.137.41.cn,107.163.151.41.cn,107.163.157.41.cn,107.163.159.41.cn,107.163.160.41.cn,107.163.166.41.cn,107.163.174.41.cn,107.163.177.41.cn,107.163.183.41.cn,107.163.187.41.cn,107.163.190.41.cn,107.163.200.41.cn,107.163.202.41.cn,107.163.205.41.cn,107.163.216.41.cn,107.163.219.41.cn,107.163.222.41.cn,107.163.23.41.cn,107.163.3.41.cn,107.163.35.41.cn,107.163.50.41.cn,107.163.51.41.cn,107.163.53.41.cn,107.163.56.41.cn,107.163.57.41.cn,107.163.58.41.cn,107.163.68.41.cn,107.163.76.41.cn,107.164.65.41.cn,108.177.234.41.cn,108.186.40.41.cn,108.186.9.41.cn,1080properties.com,10per10.hu,10yearmortgagerate.com,10zfzf.com,115.126.109.41.cn,11f.net,11mmp.com,11yy.cn,11zfzf.com,120b25e43470044a.cdn.jiashule.com,123.beta.cistest-load.com,1234.zhegcheng.xyz,123456.ga,123as.best,123love.xyz,123panel.xyz,12a.ink,12tivi.com,12zfzf.com,13032352032.xyz,1314.al,1333limited.com,1333yyh.com,137.175.43.41.cn,1388.ml,138en.com,138help.com,13mmp.com,13seeds.co.uk.apatentattorney.com,13zfzf.com,14.cloudflareanode.cloud,140705.xyz,144m.com,149-56-6-225.advendns.org,149-56-6-226.advendns.org,14abbeyroad.com,14mmp.com,14zfzf.com,150014.com,15534.qy29.cname-cdn.com,15mmp.com,15wg.com,16.cloudflareanode.cloud,1662.74j.de,1665152.com,168.one,168asia.com.topfloodinsurance.com,16mmp.com,16zfzf.com,172.246.144.41.cn,172.246.32.41.cn,172.252.13.41.cn,172.80.61.41.cn,172.80.62.41.cn,172.80.66.41.cn,172.80.70.41.cn,172.80.71.41.cn,172.80.72.41.cn,172.80.74.41.cn,172.80.76.41.cn,172.80.77.41.cn,177521.678869.com,17bwi.com,17jule.com,17zfzf.com,1800bmwparts.com.guamseo.com,1808.qy.cname-cdn.com,18228.qy29.cname-cdn.com,18267.qy29.cname-cdn.com,18621.qy29.hktx.cname-cdn.com,18928.qy29.cname-cdn.com,18993.qy29.cname-cdn.com,18ip.org,18zfzf.com,191095211.xyz,192.229.98.41.cn,192.250.198.41.cn,198.13.118.41.cn,199-mall.com,1991august.duckdns.org,1992.run,19mmp.com,19zfzf.com,1and1-community-example-01.com,1ar.cc,1br1.com,1c-qps.info,1c.fsk-industry.com,1clickporn.com,1coinmarket.com,1d6ji.com,1ee9e3e9decf3373.cdn.jiashule.com,1ee9e3e9decf3373.vip.jiasule.org,1fad.com,1ful.com,1payall.com,1sms.cn,1spot.be,1stranks.com,1u3ym.com,1xj5c.com,1xsaaaw.com,1xy7j.com,1yun.club,2-01-e287-000b.cdx.cedexis.net,2.cloudflareanode.cloud,20070217.xyz,20120722.xyz,20126.qy18.cname-cdn.com,2020oh.tw.news,20220305.xyz,205566.com,205artemisbet.com,20853.qy31.cname-cdn.com,20erc.dapp-token.com,20zfzf.com,210000.io,21237.qy18.cname-cdn.com,21vek-dev.by,220-ankarax.kisabilgi.com,220-cloud01.trixo.com.br,220-mail-zimbra.nanopool.org,220-mail.theoverseerproject.com,220-pndk.kisabilgi.com,220-qqee.kisabilgi.com,220-server05.tradeholding.com,220-server06.tradeholding.com,220-servidor.fbrchost.com.br,220-servidor.host4.net.br,220-sv-galatas.advendns.org,220-sv-home.advendns.org,220-sv-proverbios.advendns.org,22113.net,22222r.com,2233003.com,23.104.5.41.cn,23.104.61.41.cn,23.108.58.41.cn,23.231.143.41.cn,23.231.255.41.cn,23.244.216.41.cn,23.245.168.41.cn,23.88.20.41.cn,23.88.207.41.cn,23.88.209.41.cn,23.89.123.41.cn,233.wtf,23hb4.com,23thecrescent.co.uk,24hourstrading.com,24ihhcorp.com,24mmp.com,252q.com,25e7j.com,25mmp.com,25satang.com,25udn.com,27mmp.com,28297988.xyz,285260739.xyz,2886626.xyz,289d.com,28airsoft.tk,28mmp.com,29mmp.com,2caratdiamondearrings.com,2ct9g.com,2e20210419.fun,2fcwcp.com,2fr2r.com,2gel.com,2ij9m.com,2lug1.com,2mki7.com,2sfdf234.web3.supcname.com,2tz9p.com,2urds.com,2v6lf.com,2x7.top,2xme.com,3.cloudflareanode.cloud,304065117.xyz,3101r.space,3174050080.xyz,319down.xyz,31mmp.com,3246b.com,3246c.com,3246cp.com,3246cpw.com,3246cpz.com,3246d.com,3246e.com,3246f.com,3246fcw.com,3246h.com,3246i.com,3246j.com,3246k.com,3246l.com,3246m.com,3246n.com,3246o.com,3246p.com,3246q.com,3246r.com,3246s.com,3246t.com,3246u.com,3246v.com,3246w.com,3246x.com,3246y.com,3246z.com,32mmp.com,33063306.xyz,331476375.aixmm.xyz,332211.life,334400.xyz,33a3.com,33bifen.com,33mmp.com,33v8m.com,34mmp.com,34n.top,360193637.xyz,360sec.xyz,364311908.xyz,36mmp.com,371212.info,37mmp.com,3838.ga,38mmp.com,3933.tk,39mmp.com,39tn1.com,3bbploeg.be,3bear.shop,3cdn.com,3d0.top,3d4o.com,3d6.top,3fcwcp.com,3games.club,3hesm.com,3ik6b.com,3jd90dsj3df.website,3k.sg,3m83v.com,3mmm.at,3ox.ddns.net,3s2rw.com,3thk.com,3x00.com,3zhao.cn,3zx.ru,4-find.online,4.cloudflareanode.cloud,400sharp.synology.me,401aretirementplan.com,403bretirementplans.com,40k.costamiami.net,41.cn,41mmp.com,420pizza.org.bestpetgifts.com,423315.com,423378.com,423446.com,423463.com,423579.com,423we.com,428163.com,42mmp.com,433323.duckdns.org,43859.com,439614.com,439654.com,43mmp.com,43o.costamiami.net,44233.com,451273.xyz,457retirementplans.com,45mmp.com,45mo.com,4630.com,46m.top,46mmp.com,47mmp.com,48mmp.com,496.hu,49ge.com,49la.com,49mmp.com,49ok.com,4bi8p.com,4d7gv.com,4djry.com,4dreambuilders.com,4fcwcp.com,4fla.com,4gnjf.com,4kme.com,4pkcai.com,4ro7p.com,4sv.me,4tr2t.com,4us0g.com,4wt.net,5.cloudflareanode.cloud,505087505.xyz,50bang.cn,50bang.net,50discount.shop,50mmp.com,5111118.com,5177777.com,51890.com,51aima.com,51cie.com,51faka.win,51taott.com,51yithing.com,5250m.cn,52degreesnorth.com,52ztb.com,53mmp.com,540wg.com,54575483.xyz,54mmp.com,54tl8.com,54y7s.com,55mmp.com,560edu.com,56306636.xyz,56356.com,56i.costamiami.net,56mmp.com,576.74j.de,57mmp.com,591aaa.xyz,59mmp.com,59yl.com,5c6ec8632a1f3288.cdn.jiashule.com,5c6ec8632a1f3288.vip.jiasule.org,5ca0a94f.ddos.avalonunions.com,5d239e0ab5d42.streamlock.net,5e7751b973aea.streamlock.net,5fcwcp.com,5fx82.com,5g-link.com,5h8fh.com,5lvhy.com,5lwg.com,5t8vl.com,5u.qiusongsong.com,5vey.com,5xnp3.com,5yearmortgages.com,5yld7.com,5ythj.com,5zs4m.com,6.cloudflareanode.cloud,60590e1ee03cb.streamlock.net,60mmp.com,618nh.com,61mmp.com,622b8b69e276e.streamlock.net,62mmp.com,63mmp.com,64jjb.com,64mmp.com,64r26.com","","",""
